states
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 
labels
empty init 
initial
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0
transitions
0.015151515151515152 0.022727272727272728 0.025252525252525252 0.015151515151515152 0.0025252525252525255 0.0025252525252525255 0.005050505050505051 0.020202020202020204 0.017676767676767676 0.025252525252525252 0.007575757575757576 0.012626262626262626 0.015151515151515152 0.007575757575757576 0.012626262626262626 0.007575757575757576 0.012626262626262626 0.020202020202020204 0.020202020202020204 0.025252525252525252 0.005050505050505051 0.020202020202020204 0.0025252525252525255 0.017676767676767676 0.025252525252525252 0.025252525252525252 0.020202020202020204 0.017676767676767676 0.025252525252525252 0.005050505050505051 0.0025252525252525255 0.005050505050505051 0.022727272727272728 0.022727272727272728 0.010101010101010102 0.025252525252525252 0.022727272727272728 0.020202020202020204 0.010101010101010102 0.017676767676767676 0.015151515151515152 0.005050505050505051 0.025252525252525252 0.010101010101010102 0.012626262626262626 0.022727272727272728 0.005050505050505051 0.012626262626262626 0.0025252525252525255 0.010101010101010102 0.025252525252525252 0.007575757575757576 0.0025252525252525255 0.012626262626262626 0.025252525252525252 0.007575757575757576 0.020202020202020204 0.020202020202020204 0.025252525252525252 0.022727272727272728 0.017676767676767676 0.025252525252525252 0.010101010101010102 0.020202020202020204 0.020202020202020204 0.0 
0.01366120218579234 0.01639344262295081 0.02732240437158468 0.010928961748633873 0.019125683060109276 0.02459016393442621 0.002732240437158468 0.008196721311475405 0.021857923497267746 0.021857923497267746 0.02732240437158468 0.021857923497267746 0.010928961748633873 0.002732240437158468 0.02459016393442621 0.021857923497267746 0.021857923497267746 0.005464480874316936 0.005464480874316936 0.010928961748633873 0.002732240437158468 0.02459016393442621 0.019125683060109276 0.01366120218579234 0.01639344262295081 0.019125683060109276 0.008196721311475405 0.01639344262295081 0.021857923497267746 0.02459016393442621 0.01366120218579234 0.01366120218579234 0.021857923497267746 0.021857923497267746 0.01366120218579234 0.02732240437158468 0.002732240437158468 0.008196721311475405 0.002732240437158468 0.021857923497267746 0.005464480874316936 0.021857923497267746 0.02732240437158468 0.02459016393442621 0.01366120218579234 0.002732240437158468 0.005464480874316936 0.02732240437158468 0.02459016393442621 0.008196721311475405 0.010928961748633873 0.005464480874316936 0.008196721311475405 0.021857923497267746 0.008196721311475405 0.019125683060109276 0.002732240437158468 0.02732240437158468 0.008196721311475405 0.019125683060109276 0.019125683060109276 0.008196721311475405 0.021857923497267746 0.021857923497267746 0.002732240437158468 0.0 
0.02052785923753667 0.017595307917888575 0.005865102639296192 0.01466275659824048 0.02052785923753667 0.002932551319648096 0.02052785923753667 0.017595307917888575 0.005865102639296192 0.008797653958944288 0.005865102639296192 0.017595307917888575 0.01466275659824048 0.002932551319648096 0.023460410557184768 0.026392961876832863 0.02932551319648096 0.017595307917888575 0.023460410557184768 0.002932551319648096 0.02932551319648096 0.011730205278592384 0.02932551319648096 0.005865102639296192 0.01466275659824048 0.01466275659824048 0.02052785923753667 0.026392961876832863 0.026392961876832863 0.02932551319648096 0.008797653958944288 0.023460410557184768 0.017595307917888575 0.017595307917888575 0.01466275659824048 0.017595307917888575 0.026392961876832863 0.017595307917888575 0.026392961876832863 0.005865102639296192 0.005865102639296192 0.026392961876832863 0.023460410557184768 0.002932551319648096 0.011730205278592384 0.01466275659824048 0.008797653958944288 0.002932551319648096 0.011730205278592384 0.017595307917888575 0.005865102639296192 0.008797653958944288 0.01466275659824048 0.011730205278592384 0.002932551319648096 0.02052785923753667 0.002932551319648096 0.023460410557184768 0.008797653958944288 0.026392961876832863 0.011730205278592384 0.002932551319648096 0.026392961876832863 0.01466275659824048 0.008797653958944288 0.0 
0.030030030030030037 0.003003003003003004 0.012012012012012015 0.027027027027027035 0.006006006006006008 0.015015015015015018 0.012012012012012015 0.012012012012012015 0.021021021021021026 0.02402402402402403 0.012012012012012015 0.01801801801801802 0.012012012012012015 0.00900900900900901 0.015015015015015018 0.015015015015015018 0.003003003003003004 0.012012012012012015 0.012012012012012015 0.027027027027027035 0.012012012012012015 0.01801801801801802 0.021021021021021026 0.02402402402402403 0.01801801801801802 0.006006006006006008 0.02402402402402403 0.003003003003003004 0.00900900900900901 0.027027027027027035 0.00900900900900901 0.006006006006006008 0.015015015015015018 0.003003003003003004 0.015015015015015018 0.006006006006006008 0.02402402402402403 0.012012012012012015 0.006006006006006008 0.021021021021021026 0.021021021021021026 0.030030030030030037 0.021021021021021026 0.030030030030030037 0.021021021021021026 0.003003003003003004 0.003003003003003004 0.00900900900900901 0.030030030030030037 0.021021021021021026 0.003003003003003004 0.021021021021021026 0.02402402402402403 0.003003003003003004 0.012012012012012015 0.030030030030030037 0.003003003003003004 0.012012012012012015 0.015015015015015018 0.02402402402402403 0.01801801801801802 0.012012012012012015 0.027027027027027035 0.027027027027027035 0.003003003003003004 0.0 
0.01804123711340206 0.020618556701030927 0.02577319587628866 0.015463917525773196 0.01288659793814433 0.02577319587628866 0.015463917525773196 0.007731958762886598 0.015463917525773196 0.01804123711340206 0.01804123711340206 0.023195876288659795 0.020618556701030927 0.020618556701030927 0.020618556701030927 0.007731958762886598 0.01804123711340206 0.002577319587628866 0.015463917525773196 0.007731958762886598 0.005154639175257732 0.023195876288659795 0.015463917525773196 0.02577319587628866 0.01288659793814433 0.02577319587628866 0.005154639175257732 0.007731958762886598 0.002577319587628866 0.01288659793814433 0.020618556701030927 0.002577319587628866 0.01804123711340206 0.007731958762886598 0.01288659793814433 0.010309278350515464 0.01804123711340206 0.020618556701030927 0.01804123711340206 0.010309278350515464 0.002577319587628866 0.01804123711340206 0.01288659793814433 0.020618556701030927 0.01804123711340206 0.007731958762886598 0.02577319587628866 0.015463917525773196 0.02577319587628866 0.02577319587628866 0.02577319587628866 0.023195876288659795 0.01804123711340206 0.01288659793814433 0.007731958762886598 0.02577319587628866 0.01288659793814433 0.002577319587628866 0.002577319587628866 0.010309278350515464 0.01288659793814433 0.02577319587628866 0.010309278350515464 0.02577319587628866 0.005154639175257732 0.0 
