states
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 
labels
empty init 
initial
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0
transitions
0.016806722689075633 0.002801120448179272 0.011204481792717089 0.011204481792717089 0.022408963585434177 0.028011204481792725 0.011204481792717089 0.016806722689075633 0.008403361344537816 0.014005602240896363 0.022408963585434177 0.019607843137254905 0.025210084033613453 0.025210084033613453 0.005602240896358544 0.019607843137254905 0.022408963585434177 0.022408963585434177 0.025210084033613453 0.005602240896358544 0.016806722689075633 0.028011204481792725 0.025210084033613453 0.028011204481792725 0.014005602240896363 0.011204481792717089 0.002801120448179272 0.011204481792717089 0.016806722689075633 0.002801120448179272 0.008403361344537816 0.011204481792717089 0.025210084033613453 0.005602240896358544 0.011204481792717089 0.011204481792717089 0.011204481792717089 0.022408963585434177 0.002801120448179272 0.005602240896358544 0.028011204481792725 0.028011204481792725 0.002801120448179272 0.014005602240896363 0.022408963585434177 0.011204481792717089 0.008403361344537816 0.022408963585434177 0.008403361344537816 0.002801120448179272 0.002801120448179272 0.014005602240896363 0.016806722689075633 0.016806722689075633 0.019607843137254905 0.025210084033613453 0.014005602240896363 0.005602240896358544 0.014005602240896363 0.028011204481792725 0.025210084033613453 0.005602240896358544 0.005602240896358544 0.022408963585434177 0.028011204481792725 0.0 
0.03215434083601287 0.012861736334405146 0.022508038585209007 0.025723472668810293 0.009646302250803861 0.0032154340836012866 0.012861736334405146 0.019292604501607722 0.03215434083601287 0.016077170418006433 0.016077170418006433 0.022508038585209007 0.016077170418006433 0.016077170418006433 0.012861736334405146 0.016077170418006433 0.016077170418006433 0.028938906752411578 0.016077170418006433 0.012861736334405146 0.025723472668810293 0.019292604501607722 0.019292604501607722 0.0032154340836012866 0.006430868167202573 0.019292604501607722 0.03215434083601287 0.012861736334405146 0.0032154340836012866 0.019292604501607722 0.0032154340836012866 0.006430868167202573 0.009646302250803861 0.016077170418006433 0.009646302250803861 0.0032154340836012866 0.012861736334405146 0.009646302250803861 0.0032154340836012866 0.025723472668810293 0.019292604501607722 0.03215434083601287 0.0032154340836012866 0.009646302250803861 0.025723472668810293 0.009646302250803861 0.03215434083601287 0.009646302250803861 0.012861736334405146 0.012861736334405146 0.009646302250803861 0.012861736334405146 0.016077170418006433 0.006430868167202573 0.009646302250803861 0.03215434083601287 0.006430868167202573 0.016077170418006433 0.022508038585209007 0.028938906752411578 0.009646302250803861 0.012861736334405146 0.0032154340836012866 0.0032154340836012866 0.022508038585209007 0.0 
0.0025445292620865138 0.017811704834605594 0.010178117048346055 0.010178117048346055 0.022900763358778622 0.022900763358778622 0.022900763358778622 0.00763358778625954 0.010178117048346055 0.00763358778625954 0.0025445292620865138 0.022900763358778622 0.022900763358778622 0.010178117048346055 0.022900763358778622 0.00763358778625954 0.022900763358778622 0.012722646310432566 0.010178117048346055 0.0025445292620865138 0.012722646310432566 0.010178117048346055 0.017811704834605594 0.02544529262086513 0.022900763358778622 0.0025445292620865138 0.022900763358778622 0.01526717557251908 0.02544529262086513 0.0025445292620865138 0.02544529262086513 0.017811704834605594 0.01526717557251908 0.010178117048346055 0.0050890585241730275 0.022900763358778622 0.0025445292620865138 0.012722646310432566 0.02544529262086513 0.017811704834605594 0.01526717557251908 0.02035623409669211 0.022900763358778622 0.022900763358778622 0.02544529262086513 0.00763358778625954 0.022900763358778622 0.017811704834605594 0.017811704834605594 0.02544529262086513 0.0050890585241730275 0.017811704834605594 0.022900763358778622 0.022900763358778622 0.010178117048346055 0.00763358778625954 0.010178117048346055 0.017811704834605594 0.010178117048346055 0.017811704834605594 0.01526717557251908 0.02035623409669211 0.0025445292620865138 0.022900763358778622 0.012722646310432566 0.0 
0.0200573065902579 0.01719197707736391 0.02578796561604587 0.008595988538681956 0.011461318051575941 0.028653295128939854 0.022922636103151883 0.01719197707736391 0.011461318051575941 0.014326647564469927 0.01719197707736391 0.011461318051575941 0.011461318051575941 0.022922636103151883 0.028653295128939854 0.028653295128939854 0.028653295128939854 0.022922636103151883 0.011461318051575941 0.008595988538681956 0.011461318051575941 0.028653295128939854 0.022922636103151883 0.022922636103151883 0.01719197707736391 0.005730659025787971 0.008595988538681956 0.008595988538681956 0.02578796561604587 0.005730659025787971 0.01719197707736391 0.02578796561604587 0.014326647564469927 0.0028653295128939853 0.008595988538681956 0.01719197707736391 0.01719197707736391 0.0028653295128939853 0.02578796561604587 0.005730659025787971 0.005730659025787971 0.0028653295128939853 0.011461318051575941 0.02578796561604587 0.02578796561604587 0.014326647564469927 0.014326647564469927 0.0028653295128939853 0.028653295128939854 0.011461318051575941 0.022922636103151883 0.011461318051575941 0.008595988538681956 0.005730659025787971 0.005730659025787971 0.008595988538681956 0.005730659025787971 0.014326647564469927 0.008595988538681956 0.01719197707736391 0.01719197707736391 0.01719197707736391 0.008595988538681956 0.01719197707736391 0.022922636103151883 0.0 
0.021978021978021983 0.019230769230769235 0.005494505494505496 0.019230769230769235 0.021978021978021983 0.008241758241758244 0.010989010989010992 0.005494505494505496 0.027472527472527476 0.016483516483516487 0.027472527472527476 0.027472527472527476 0.008241758241758244 0.002747252747252748 0.027472527472527476 0.005494505494505496 0.027472527472527476 0.002747252747252748 0.019230769230769235 0.002747252747252748 0.013736263736263738 0.024725274725274728 0.013736263736263738 0.010989010989010992 0.010989010989010992 0.024725274725274728 0.024725274725274728 0.021978021978021983 0.002747252747252748 0.010989010989010992 0.024725274725274728 0.021978021978021983 0.021978021978021983 0.005494505494505496 0.024725274725274728 0.013736263736263738 0.021978021978021983 0.002747252747252748 0.013736263736263738 0.027472527472527476 0.002747252747252748 0.019230769230769235 0.013736263736263738 0.008241758241758244 0.013736263736263738 0.019230769230769235 0.010989010989010992 0.010989010989010992 0.021978021978021983 0.024725274725274728 0.016483516483516487 0.002747252747252748 0.024725274725274728 0.016483516483516487 0.013736263736263738 0.021978021978021983 0.013736263736263738 0.005494505494505496 0.010989010989010992 0.010989010989010992 0.027472527472527476 0.008241758241758244 0.016483516483516487 0.008241758241758244 0.010989010989010992 0.0 
